Scenario,ClientID,StandardizedID,LocationID,Latitude,Longitude,Demand
900,725,C4915,4891,13.1075,-72.4975,20.0
900,726,C4916,4892,13.1086,-72.4986,21.0
900,727,C4917,4893,13.1097,-72.4997,22.0
900,728,C4918,4894,13.1108,-72.5008,23.0
900,729,C4919,4895,13.1119,-72.5019,24.0
900,730,C4920,4896,13.113,-72.503,25.0
900,731,C4921,4897,13.1141,-72.5041,26.0
900,732,C4922,4898,13.1152,-72.5052,27.0
900,733,C4923,4899,13.1163,-72.5063,28.0
900,734,C4924,4900,13.1174,-72.5074,29.0
900,735,C4925,4901,13.1185,-72.5085,30.0
900,736,C4926,4902,13.1196,-72.5096,8.0
900,737,C4927,4903,13.1207,-72.5107,9.0
900,738,C4928,4904,13.1218,-72.5118,10.0
900,739,C4929,4905,13.1229,-72.5129,11.0
900,740,C4930,4906,13.124,-72.514,12.0
900,741,C4931,4907,13.1251,-72.5151,13.0
900,742,C4932,4908,13.1262,-72.5162,14.0
900,743,C4933,4909,13.1273,-72.5173,15.0
900,744,C4934,4910,13.1284,-72.5184,16.0
900,745,C4935,4911,13.1295,-72.5195,17.0
900,746,C4936,4912,13.1306,-72.5206,18.0
900,747,C4937,4913,13.1317,-72.5217,19.0
900,748,C4938,4914,13.1328,-72.5228,20.0
900,749,C4939,4915,13.1339,-72.5239,21.0
900,750,C4940,4916,13.135,-72.525,22.0
900,751,C4941,4917,13.1361,-72.5261,23.0
900,752,C4942,4918,13.1372,-72.5272,24.0
900,753,C4943,4919,13.1383,-72.5283,25.0
900,754,C4944,4920,13.1394,-72.5294,26.0
900,755,C4945,4921,13.1405,-72.5305,27.0
900,756,C4946,4922,13.1416,-72.5316,28.0
900,757,C4947,4923,13.1427,-72.5327,29.0
900,758,C4948,4924,13.1438,-72.5338,30.0
900,759,C4949,4925,13.1449,-72.5349,8.0
900,760,C4950,4926,13.146,-72.536,9.0
900,761,C4951,4927,13.1471,-72.5371,10.0
900,762,C4952,4928,13.1482,-72.5382,11.0
900,763,C4953,4929,13.1493,-72.5393,12.0
900,764,C4954,4930,13.1504,-72.5404,13.0
900,765,C4955,4931,13.1515,-72.5415,14.0
900,766,C4956,4932,13.1526,-72.5426,15.0
900,767,C4957,4933,13.1537,-72.5437,16.0
900,768,C4958,4934,13.1548,-72.5448,17.0
900,769,C4959,4935,13.1559,-72.5459,18.0
900,770,C4960,4936,13.157,-72.547,19.0
900,771,C4961,4937,13.1581,-72.5481,20.0
900,772,C4962,4938,13.1592,-72.5492,21.0
900,773,C4963,4939,13.1603,-72.5503,22.0
900,774,C4964,4940,13.1614,-72.5514,23.0
900,775,C4965,4941,13.1625,-72.5525,24.0
900,776,C4966,4942,13.1636,-72.5536,25.0
900,777,C4967,4943,13.1647,-72.5547,26.0
900,778,C4968,4944,13.1658,-72.5558,27.0
900,779,C4969,4945,13.1669,-72.5569,28.0
900,780,C4970,4946,13.168,-72.558,29.0
900,781,C4971,4947,13.1691,-72.5591,30.0
900,782,C4972,4948,13.1702,-72.5602,8.0
900,783,C4973,4949,13.1713,-72.5613,9.0
900,784,C4974,4950,13.1724,-72.5624,10.0
900,785,C4975,4951,13.1735,-72.5635,11.0
900,786,C4976,4952,13.1746,-72.5646,12.0
900,787,C4977,4953,13.1757,-72.5657,13.0
900,788,C4978,4954,13.1768,-72.5668,14.0
900,789,C4979,4955,13.1779,-72.5679,15.0
900,790,C4980,4956,13.179,-72.569,16.0
900,791,C4981,4957,13.1801,-72.5701,17.0
900,792,C4982,4958,13.1812,-72.5712,18.0
900,793,C4983,4959,13.1823,-72.5723,19.0
900,794,C4984,4960,13.1834,-72.5734,20.0
900,795,C4985,4961,13.1845,-72.5745,21.0
900,796,C4986,4962,13.1856,-72.5756,22.0
900,797,C4987,4963,13.1867,-72.5767,23.0
900,798,C4988,4964,13.1878,-72.5778,24.0
900,799,C4989,4965,13.1889,-72.5789,25.0
900,800,C4990,4966,13.19,-72.58,26.0
900,801,C4991,4967,13.1911,-72.5811,27.0
900,802,C4992,4968,13.1922,-72.5822,28.0
900,803,C4993,4969,13.1933,-72.5833,29.0
900,804,C4994,4970,13.1944,-72.5844,30.0
900,805,C4995,4971,13.1955,-72.5855,8.0
900,806,C4996,4972,13.1966,-72.5866,9.0
900,807,C4997,4973,13.1977,-72.5877,10.0
900,808,C4998,4974,13.1988,-72.5888,11.0
900,809,C4999,4975,13.1999,-72.5899,12.0
900,810,C5000,4976,13.201,-72.591,13.0
900,811,C5001,4977,13.2021,-72.5921,14.0
900,812,C5002,4978,13.2032,-72.5932,15.0
900,813,C5003,4979,13.2043,-72.5943,16.0
900,814,C5004,4980,13.2054,-72.5954,17.0
900,815,C5005,4981,13.2065,-72.5965,18.0
900,816,C5006,4982,13.2076,-72.5976,19.0
900,817,C5007,4983,13.2087,-72.5987,20.0
900,818,C5008,4984,13.2098,-72.5998,21.0
900,819,C5009,4985,13.2109,-72.6009,22.0
900,820,C5010,4986,13.212,-72.602,23.0
900,821,C5011,4987,13.2131,-72.6031,24.0
900,822,C5012,4988,13.2142,-72.6042,25.0
900,823,C5013,4989,13.2153,-72.6053,26.0
900,824,C5014,4990,13.2164,-72.6064,27.0
900,825,C5015,4991,13.2175,-72.6075,28.0
900,826,C5016,4992,13.2186,-72.6086,29.0
900,827,C5017,4993,13.2197,-72.6097,30.0
900,828,C5018,4994,13.2208,-72.6108,8.0
900,829,C5019,4995,13.2219,-72.6119,9.0
900,830,C5020,4996,13.223,-72.613,10.0
900,831,C5021,4997,13.2241,-72.6141,11.0
900,832,C5022,4998,13.2252,-72.6152,12.0
900,833,C5023,4999,13.2263,-72.6163,13.0
900,834,C5024,5000,13.2274,-72.6174,14.0
900,835,C5025,5001,13.2285,-72.6185,15.0
900,836,C5026,5002,13.2296,-72.6196,16.0
900,837,C5027,5003,13.2307,-72.6207,17.0
900,838,C5028,5004,13.2318,-72.6218,18.0
900,839,C5029,5005,13.2329,-72.6229,19.0
900,840,C5030,5006,13.234,-72.624,20.0
900,841,C5031,5007,13.2351,-72.6251,21.0
900,842,C5032,5008,13.2362,-72.6262,22.0
900,843,C5033,5009,13.2373,-72.6273,23.0
900,844,C5034,5010,13.2384,-72.6284,24.0
900,845,C5035,5011,13.2395,-72.6295,25.0
900,846,C5036,5012,13.2406,-72.6306,26.0
900,847,C5037,5013,13.2417,-72.6317,27.0
900,848,C5038,5014,13.2428,-72.6328,28.0
900,849,C5039,5015,13.2439,-72.6339,29.0
900,850,C5040,5016,13.245,-72.635,30.0
900,851,C5041,5017,13.2461,-72.6361,8.0
900,852,C5042,5018,13.2472,-72.6372,9.0
900,853,C5043,5019,13.2483,-72.6383,10.0
900,854,C5044,5020,13.2494,-72.6394,11.0
900,855,C5045,5021,13.2505,-72.6405,12.0
900,856,C5046,5022,13.2516,-72.6416,13.0
900,857,C5047,5023,13.2527,-72.6427,14.0
900,858,C5048,5024,13.2538,-72.6438,15.0
900,859,C5049,5025,13.2549,-72.6449,16.0
900,860,C5050,5026,13.256,-72.646,17.0
900,861,C5051,5027,13.2571,-72.6471,18.0
900,862,C5052,5028,13.2582,-72.6482,19.0
900,863,C5053,5029,13.2593,-72.6493,20.0
900,864,C5054,5030,13.2604,-72.6504,21.0
900,865,C5055,5031,13.2615,-72.6515,22.0
900,866,C5056,5032,13.2626,-72.6526,23.0
900,867,C5057,5033,13.2637,-72.6537,24.0
900,868,C5058,5034,13.2648,-72.6548,25.0
900,869,C5059,5035,13.2659,-72.6559,26.0
900,870,C5060,5036,13.267,-72.657,27.0
900,871,C5061,5037,13.2681,-72.6581,28.0
900,872,C5062,5038,13.2692,-72.6592,29.0
900,873,C5063,5039,13.2703,-72.6603,30.0
900,874,C5064,5040,13.2714,-72.6614,8.0
900,875,C5065,5041,13.2725,-72.6625,9.0
900,876,C5066,5042,13.2736,-72.6636,10.0
900,877,C5067,5043,13.2747,-72.6647,11.0
900,878,C5068,5044,13.2758,-72.6658,12.0
900,879,C5069,5045,13.2769,-72.6669,13.0
900,880,C5070,5046,13.278,-72.668,14.0
900,881,C5071,5047,13.2791,-72.6691,15.0
900,882,C5072,5048,13.2802,-72.6702,16.0
900,883,C5073,5049,13.2813,-72.6713,17.0
900,884,C5074,5050,13.2824,-72.6724,18.0
900,885,C5075,5051,13.2835,-72.6735,19.0
900,886,C5076,5052,13.2846,-72.6746,20.0
900,887,C5077,5053,13.2857,-72.6757,21.0
900,888,C5078,5054,13.2868,-72.6768,22.0
900,889,C5079,5055,13.2879,-72.6779,23.0
900,890,C5080,5056,13.289,-72.679,24.0
900,891,C5081,5057,13.2901,-72.6801,25.0
900,892,C5082,5058,13.2912,-72.6812,26.0
900,893,C5083,5059,13.2923,-72.6823,27.0
900,894,C5084,5060,13.2934,-72.6834,28.0
900,895,C5085,5061,13.2945,-72.6845,29.0
900,896,C5086,5062,13.2956,-72.6856,30.0
900,897,C5087,5063,13.2967,-72.6867,8.0
900,898,C5088,5064,13.2978,-72.6878,9.0
900,899,C5089,5065,13.2989,-72.6889,10.0
900,900,C5090,5066,13.3,-72.69,11.0
1000,1,C5091,5067,12.3111,-71.7011,9.0
1000,2,C5092,5068,12.3122,-71.7022,10.0
1000,3,C5093,5069,12.3133,-71.7033,11.0
1000,4,C5094,5070,12.3144,-71.7044,12.0
1000,5,C5095,5071,12.3155,-71.7055,13.0
1000,6,C5096,5072,12.3166,-71.7066,14.0
1000,7,C5097,5073,12.3177,-71.7077,15.0
1000,8,C5098,5074,12.3188,-71.7088,16.0
1000,9,C5099,5075,12.3199,-71.7099,17.0
1000,10,C5100,5076,12.321,-71.711,18.0
1000,11,C5101,5077,12.3221,-71.7121,19.0
1000,12,C5102,5078,12.3232,-71.7132,20.0
1000,13,C5103,5079,12.3243,-71.7143,21.0
1000,14,C5104,5080,12.3254,-71.7154,22.0
1000,15,C5105,5081,12.3265,-71.7165,23.0
1000,16,C5106,5082,12.3276,-71.7176,24.0
1000,17,C5107,5083,12.3287,-71.7187,25.0
1000,18,C5108,5084,12.3298,-71.7198,26.0
1000,19,C5109,5085,12.3309,-71.7209,27.0
1000,20,C5110,5086,12.332,-71.722,28.0
1000,21,C5111,5087,12.3331,-71.7231,29.0
1000,22,C5112,5088,12.3342,-71.7242,30.0
1000,23,C5113,5089,12.3353,-71.7253,8.0
1000,24,C5114,5090,12.3364,-71.7264,9.0
1000,25,C5115,5091,12.3375,-71.7275,10.0
1000,26,C5116,5092,12.3386,-71.7286,11.0
1000,27,C5117,5093,12.3397,-71.7297,12.0
1000,28,C5118,5094,12.3408,-71.7308,13.0
1000,29,C5119,5095,12.3419,-71.7319,14.0
1000,30,C5120,5096,12.343,-71.733,15.0
1000,31,C5121,5097,12.3441,-71.7341,16.0
1000,32,C5122,5098,12.3452,-71.7352,17.0
1000,33,C5123,5099,12.3463,-71.7363,18.0
1000,34,C5124,5100,12.3474,-71.7374,19.0
1000,35,C5125,5101,12.3485,-71.7385,20.0
1000,36,C5126,5102,12.3496,-71.7396,21.0
1000,37,C5127,5103,12.3507,-71.7407,22.0
1000,38,C5128,5104,12.3518,-71.7418,23.0
1000,39,C5129,5105,12.3529,-71.7429,24.0
1000,40,C5130,5106,12.354,-71.744,25.0
1000,41,C5131,5107,12.3551,-71.7451,26.0
1000,42,C5132,5108,12.3562,-71.7462,27.0
1000,43,C5133,5109,12.3573,-71.7473,28.0
1000,44,C5134,5110,12.3584,-71.7484,29.0
1000,45,C5135,5111,12.3595,-71.7495,30.0
1000,46,C5136,5112,12.3606,-71.7506,8.0
1000,47,C5137,5113,12.3617,-71.7517,9.0
1000,48,C5138,5114,12.3628,-71.7528,10.0
1000,49,C5139,5115,12.3639,-71.7539,11.0
1000,50,C5140,5116,12.365,-71.755,12.0
1000,51,C5141,5117,12.3661,-71.7561,13.0
1000,52,C5142,5118,12.3672,-71.7572,14.0
1000,53,C5143,5119,12.3683,-71.7583,15.0
1000,54,C5144,5120,12.3694,-71.7594,16.0
1000,55,C5145,5121,12.3705,-71.7605,17.0
1000,56,C5146,5122,12.3716,-71.7616,18.0
1000,57,C5147,5123,12.3727,-71.7627,19.0
1000,58,C5148,5124,12.3738,-71.7638,20.0
1000,59,C5149,5125,12.3749,-71.7649,21.0
1000,60,C5150,5126,12.376,-71.766,22.0
1000,61,C5151,5127,12.3771,-71.7671,23.0
1000,62,C5152,5128,12.3782,-71.7682,24.0
1000,63,C5153,5129,12.3793,-71.7693,25.0
1000,64,C5154,5130,12.3804,-71.7704,26.0
1000,65,C5155,5131,12.3815,-71.7715,27.0
1000,66,C5156,5132,12.3826,-71.7726,28.0
1000,67,C5157,5133,12.3837,-71.7737,29.0
1000,68,C5158,5134,12.3848,-71.7748,30.0
1000,69,C5159,5135,12.3859,-71.7759,8.0
1000,70,C5160,5136,12.387,-71.777,9.0
1000,71,C5161,5137,12.3881,-71.7781,10.0
1000,72,C5162,5138,12.3892,-71.7792,11.0
1000,73,C5163,5139,12.3903,-71.7803,12.0
1000,74,C5164,5140,12.3914,-71.7814,13.0
1000,75,C5165,5141,12.3925,-71.7825,14.0
1000,76,C5166,5142,12.3936,-71.7836,15.0
1000,77,C5167,5143,12.3947,-71.7847,16.0
1000,78,C5168,5144,12.3958,-71.7858,17.0
1000,79,C5169,5145,12.3969,-71.7869,18.0
1000,80,C5170,5146,12.398,-71.788,19.0
1000,81,C5171,5147,12.3991,-71.7891,20.0
1000,82,C5172,5148,12.4002,-71.7902,21.0
1000,83,C5173,5149,12.4013,-71.7913,22.0
1000,84,C5174,5150,12.4024,-71.7924,23.0
1000,85,C5175,5151,12.4035,-71.7935,24.0
1000,86,C5176,5152,12.4046,-71.7946,25.0
1000,87,C5177,5153,12.4057,-71.7957,26.0
1000,88,C5178,5154,12.4068,-71.7968,27.0
1000,89,C5179,5155,12.4079,-71.7979,28.0
1000,90,C5180,5156,12.409,-71.799,29.0
1000,91,C5181,5157,12.4101,-71.8001,30.0
1000,92,C5182,5158,12.4112,-71.8012,8.0
1000,93,C5183,5159,12.4123,-71.8023,9.0
1000,94,C5184,5160,12.4134,-71.8034,10.0
1000,95,C5185,5161,12.4145,-71.8045,11.0
1000,96,C5186,5162,12.4156,-71.8056,12.0
1000,97,C5187,5163,12.4167,-71.8067,13.0
1000,98,C5188,5164,12.4178,-71.8078,14.0
1000,99,C5189,5165,12.4189,-71.8089,15.0
1000,100,C5190,5166,12.42,-71.81,16.0
1000,101,C5191,5167,12.4211,-71.8111,17.0
1000,102,C5192,5168,12.4222,-71.8122,18.0
1000,103,C5193,5169,12.4233,-71.8133,19.0
1000,104,C5194,5170,12.4244,-71.8144,20.0
1000,105,C5195,5171,12.4255,-71.8155,21.0
1000,106,C5196,5172,12.4266,-71.8166,22.0
1000,107,C5197,5173,12.4277,-71.8177,23.0
1000,108,C5198,5174,12.4288,-71.8188,24.0
1000,109,C5199,5175,12.4299,-71.8199,25.0
1000,110,C5200,5176,12.431,-71.821,26.0
1000,111,C5201,5177,12.4321,-71.8221,27.0
1000,112,C5202,5178,12.4332,-71.8232,28.0
1000,113,C5203,5179,12.4343,-71.8243,29.0
1000,114,C5204,5180,12.4354,-71.8254,30.0
1000,115,C5205,5181,12.4365,-71.8265,8.0
1000,116,C5206,5182,12.4376,-71.8276,9.0
1000,117,C5207,5183,12.4387,-71.8287,10.0
1000,118,C5208,5184,12.4398,-71.8298,11.0
1000,119,C5209,5185,12.4409,-71.8309,12.0
1000,120,C5210,5186,12.442,-71.832,13.0
1000,121,C5211,5187,12.4431,-71.8331,14.0
1000,122,C5212,5188,12.4442,-71.8342,15.0
1000,123,C5213,5189,12.4453,-71.8353,16.0
1000,124,C5214,5190,12.4464,-71.8364,17.0
1000,125,C5215,5191,12.4475,-71.8375,18.0
1000,126,C5216,5192,12.4486,-71.8386,19.0
1000,127,C5217,5193,12.4497,-71.8397,20.0
1000,128,C5218,5194,12.4508,-71.8408,21.0
1000,129,C5219,5195,12.4519,-71.8419,22.0
1000,130,C5220,5196,12.453,-71.843,23.0
1000,131,C5221,5197,12.4541,-71.8441,24.0
1000,132,C5222,5198,12.4552,-71.8452,25.0
1000,133,C5223,5199,12.4563,-71.8463,26.0
1000,134,C5224,5200,12.4574,-71.8474,27.0
1000,135,C5225,5201,12.4585,-71.8485,28.0
1000,136,C5226,5202,12.4596,-71.8496,29.0
1000,137,C5227,5203,12.4607,-71.8507,30.0
1000,138,C5228,5204,12.4618,-71.8518,8.0
1000,139,C5229,5205,12.4629,-71.8529,9.0
1000,140,C5230,5206,12.464,-71.854,10.0
1000,141,C5231,5207,12.4651,-71.8551,11.0
1000,142,C5232,5208,12.4662,-71.8562,12.0
1000,143,C5233,5209,12.4673,-71.8573,13.0
1000,144,C5234,5210,12.4684,-71.8584,14.0
1000,145,C5235,5211,12.4695,-71.8595,15.0
1000,146,C5236,5212,12.4706,-71.8606,16.0
1000,147,C5237,5213,12.4717,-71.8617,17.0
1000,148,C5238,5214,12.4728,-71.8628,18.0
1000,149,C5239,5215,12.4739,-71.8639,19.0
1000,150,C5240,5216,12.475,-71.865,20.0
1000,151,C5241,5217,12.4761,-71.8661,21.0
1000,152,C5242,5218,12.4772,-71.8672,22.0
1000,153,C5243,5219,12.4783,-71.8683,23.0
1000,154,C5244,5220,12.4794,-71.8694,24.0
1000,155,C5245,5221,12.4805,-71.8705,25.0
1000,156,C5246,5222,12.4816,-71.8716,26.0
1000,157,C5247,5223,12.4827,-71.8727,27.0
1000,158,C5248,5224,12.4838,-71.8738,28.0
1000,159,C5249,5225,12.4849,-71.8749,29.0
1000,160,C5250,5226,12.486,-71.876,30.0
1000,161,C5251,5227,12.4871,-71.8771,8.0
1000,162,C5252,5228,12.4882,-71.8782,9.0
1000,163,C5253,5229,12.4893,-71.8793,10.0
1000,164,C5254,5230,12.4904,-71.8804,11.0
1000,165,C5255,5231,12.4915,-71.8815,12.0
1000,166,C5256,5232,12.4926,-71.8826,13.0
1000,167,C5257,5233,12.4937,-71.8837,14.0
1000,168,C5258,5234,12.4948,-71.8848,15.0
1000,169,C5259,5235,12.4959,-71.8859,16.0
1000,170,C5260,5236,12.497,-71.887,17.0
1000,171,C5261,5237,12.4981,-71.8881,18.0
1000,172,C5262,5238,12.4992,-71.8892,19.0
1000,173,C5263,5239,12.5003,-71.8903,20.0
1000,174,C5264,5240,12.5014,-71.8914,21.0
1000,175,C5265,5241,12.5025,-71.8925,22.0
1000,176,C5266,5242,12.5036,-71.8936,23.0
1000,177,C5267,5243,12.5047,-71.8947,24.0
1000,178,C5268,5244,12.5058,-71.8958,25.0
1000,179,C5269,5245,12.5069,-71.8969,26.0
1000,180,C5270,5246,12.508,-71.898,27.0
1000,181,C5271,5247,12.5091,-71.8991,28.0
1000,182,C5272,5248,12.5102,-71.9002,29.0
1000,183,C5273,5249,12.5113,-71.9013,30.0
1000,184,C5274,5250,12.5124,-71.9024,8.0
1000,185,C5275,5251,12.5135,-71.9035,9.0
1000,186,C5276,5252,12.5146,-71.9046,10.0
1000,187,C5277,5253,12.5157,-71.9057,11.0
1000,188,C5278,5254,12.5168,-71.9068,12.0
1000,189,C5279,5255,12.5179,-71.9079,13.0
1000,190,C5280,5256,12.519,-71.909,14.0
1000,191,C5281,5257,12.5201,-71.9101,15.0
1000,192,C5282,5258,12.5212,-71.9112,16.0
1000,193,C5283,5259,12.5223,-71.9123,17.0
1000,194,C5284,5260,12.5234,-71.9134,18.0
1000,195,C5285,5261,12.5245,-71.9145,19.0
1000,196,C5286,5262,12.5256,-71.9156,20.0
1000,197,C5287,5263,12.5267,-71.9167,21.0
1000,198,C5288,5264,12.5278,-71.9178,22.0
1000,199,C5289,5265,12.5289,-71.9189,23.0
1000,200,C5290,5266,12.53,-71.92,24.0
1000,201,C5291,5267,12.5311,-71.9211,25.0
1000,202,C5292,5268,12.5322,-71.9222,26.0
1000,203,C5293,5269,12.5333,-71.9233,27.0
1000,204,C5294,5270,12.5344,-71.9244,28.0
1000,205,C5295,5271,12.5355,-71.9255,29.0
1000,206,C5296,5272,12.5366,-71.9266,30.0
1000,207,C5297,5273,12.5377,-71.9277,8.0
1000,208,C5298,5274,12.5388,-71.9288,9.0
1000,209,C5299,5275,12.5399,-71.9299,10.0
1000,210,C5300,5276,12.541,-71.931,11.0
1000,211,C5301,5277,12.5421,-71.9321,12.0
1000,212,C5302,5278,12.5432,-71.9332,13.0
1000,213,C5303,5279,12.5443,-71.9343,14.0
1000,214,C5304,5280,12.5454,-71.9354,15.0
1000,215,C5305,5281,12.5465,-71.9365,16.0
1000,216,C5306,5282,12.5476,-71.9376,17.0
1000,217,C5307,5283,12.5487,-71.9387,18.0
1000,218,C5308,5284,12.5498,-71.9398,19.0
1000,219,C5309,5285,12.5509,-71.9409,20.0
1000,220,C5310,5286,12.552,-71.942,21.0
1000,221,C5311,5287,12.5531,-71.9431,22.0
1000,222,C5312,5288,12.5542,-71.9442,23.0
1000,223,C5313,5289,12.5553,-71.9453,24.0
1000,224,C5314,5290,12.5564,-71.9464,25.0
1000,225,C5315,5291,12.5575,-71.9475,26.0
1000,226,C5316,5292,12.5586,-71.9486,27.0
1000,227,C5317,5293,12.5597,-71.9497,28.0
1000,228,C5318,5294,12.5608,-71.9508,29.0
1000,229,C5319,5295,12.5619,-71.9519,30.0
1000,230,C5320,5296,12.563,-71.953,8.0
1000,231,C5321,5297,12.5641,-71.9541,9.0
1000,232,C5322,5298,12.5652,-71.9552,10.0
1000,233,C5323,5299,12.5663,-71.9563,11.0
1000,234,C5324,5300,12.5674,-71.9574,12.0
1000,235,C5325,5301,12.5685,-71.9585,13.0
1000,236,C5326,5302,12.5696,-71.9596,14.0
1000,237,C5327,5303,12.5707,-71.9607,15.0
1000,238,C5328,5304,12.5718,-71.9618,16.0
1000,239,C5329,5305,12.5729,-71.9629,17.0
1000,240,C5330,5306,12.574,-71.964,18.0
1000,241,C5331,5307,12.5751,-71.9651,19.0
1000,242,C5332,5308,12.5762,-71.9662,20.0
1000,243,C5333,5309,12.5773,-71.9673,21.0
1000,244,C5334,5310,12.5784,-71.9684,22.0
1000,245,C5335,5311,12.5795,-71.9695,23.0
1000,246,C5336,5312,12.5806,-71.9706,24.0
1000,247,C5337,5313,12.5817,-71.9717,25.0
1000,248,C5338,5314,12.5828,-71.9728,26.0
1000,249,C5339,5315,12.5839,-71.9739,27.0
1000,250,C5340,5316,12.585,-71.975,28.0
1000,251,C5341,5317,12.5861,-71.9761,29.0
1000,252,C5342,5318,12.5872,-71.9772,30.0
1000,253,C5343,5319,12.5883,-71.9783,8.0
1000,254,C5344,5320,12.5894,-71.9794,9.0
1000,255,C5345,5321,12.5905,-71.9805,10.0
1000,256,C5346,5322,12.5916,-71.9816,11.0
1000,257,C5347,5323,12.5927,-71.9827,12.0
1000,258,C5348,5324,12.5938,-71.9838,13.0
1000,259,C5349,5325,12.5949,-71.9849,14.0
1000,260,C5350,5326,12.596,-71.986,15.0
1000,261,C5351,5327,12.5971,-71.9871,16.0
1000,262,C5352,5328,12.5982,-71.9882,17.0
1000,263,C5353,5329,12.5993,-71.9893,18.0
1000,264,C5354,5330,12.6004,-71.9904,19.0
1000,265,C5355,5331,12.6015,-71.9915,20.0
1000,266,C5356,5332,12.6026,-71.9926,21.0
1000,267,C5357,5333,12.6037,-71.9937,22.0
1000,268,C5358,5334,12.6048,-71.9948,23.0
1000,269,C5359,5335,12.6059,-71.9959,24.0
1000,270,C5360,5336,12.607,-71.997,25.0
1000,271,C5361,5337,12.6081,-71.9981,26.0
1000,272,C5362,5338,12.6092,-71.9992,27.0
1000,273,C5363,5339,12.6103,-72.0003,28.0
1000,274,C5364,5340,12.6114,-72.0014,29.0
1000,275,C5365,5341,12.6125,-72.0025,30.0
1000,276,C5366,5342,12.6136,-72.0036,8.0
1000,277,C5367,5343,12.6147,-72.0047,9.0
1000,278,C5368,5344,12.6158,-72.0058,10.0
1000,279,C5369,5345,12.6169,-72.0069,11.0
1000,280,C5370,5346,12.618,-72.008,12.0
1000,281,C5371,5347,12.6191,-72.0091,13.0
1000,282,C5372,5348,12.6202,-72.0102,14.0
1000,283,C5373,5349,12.6213,-72.0113,15.0
1000,284,C5374,5350,12.6224,-72.0124,16.0
1000,285,C5375,5351,12.6235,-72.0135,17.0
1000,286,C5376,5352,12.6246,-72.0146,18.0
1000,287,C5377,5353,12.6257,-72.0157,19.0
1000,288,C5378,5354,12.6268,-72.0168,20.0
1000,289,C5379,5355,12.6279,-72.0179,21.0
1000,290,C5380,5356,12.629,-72.019,22.0
1000,291,C5381,5357,12.6301,-72.0201,23.0
1000,292,C5382,5358,12.6312,-72.0212,24.0
1000,293,C5383,5359,12.6323,-72.0223,25.0
1000,294,C5384,5360,12.6334,-72.0234,26.0
1000,295,C5385,5361,12.6345,-72.0245,27.0
1000,296,C5386,5362,12.6356,-72.0256,28.0
1000,297,C5387,5363,12.6367,-72.0267,29.0
1000,298,C5388,5364,12.6378,-72.0278,30.0
1000,299,C5389,5365,12.6389,-72.0289,8.0
1000,300,C5390,5366,12.64,-72.03,9.0
1000,301,C5391,5367,12.6411,-72.0311,10.0
1000,302,C5392,5368,12.6422,-72.0322,11.0
1000,303,C5393,5369,12.6433,-72.0333,12.0
1000,304,C5394,5370,12.6444,-72.0344,13.0
1000,305,C5395,5371,12.6455,-72.0355,14.0
1000,306,C5396,5372,12.6466,-72.0366,15.0
1000,307,C5397,5373,12.6477,-72.0377,16.0
1000,308,C5398,5374,12.6488,-72.0388,17.0
1000,309,C5399,5375,12.6499,-72.0399,18.0
1000,310,C5400,5376,12.651,-72.041,19.0
1000,311,C5401,5377,12.6521,-72.0421,20.0
1000,312,C5402,5378,12.6532,-72.0432,21.0
1000,313,C5403,5379,12.6543,-72.0443,22.0
1000,314,C5404,5380,12.6554,-72.0454,23.0
1000,315,C5405,5381,12.6565,-72.0465,24.0
1000,316,C5406,5382,12.6576,-72.0476,25.0
1000,317,C5407,5383,12.6587,-72.0487,26.0
1000,318,C5408,5384,12.6598,-72.0498,27.0
1000,319,C5409,5385,12.6609,-72.0509,28.0
1000,320,C5410,5386,12.662,-72.052,29.0
1000,321,C5411,5387,12.6631,-72.0531,30.0
1000,322,C5412,5388,12.6642,-72.0542,8.0
1000,323,C5413,5389,12.6653,-72.0553,9.0
1000,324,C5414,5390,12.6664,-72.0564,10.0
1000,325,C5415,5391,12.6675,-72.0575,11.0
1000,326,C5416,5392,12.6686,-72.0586,12.0
1000,327,C5417,5393,12.6697,-72.0597,13.0
1000,328,C5418,5394,12.6708,-72.0608,14.0
1000,329,C5419,5395,12.6719,-72.0619,15.0
1000,330,C5420,5396,12.673,-72.063,16.0
1000,331,C5421,5397,12.6741,-72.0641,17.0
1000,332,C5422,5398,12.6752,-72.0652,18.0
1000,333,C5423,5399,12.6763,-72.0663,19.0
1000,334,C5424,5400,12.6774,-72.0674,20.0
1000,335,C5425,5401,12.6785,-72.0685,21.0
1000,336,C5426,5402,12.6796,-72.0696,22.0
1000,337,C5427,5403,12.6807,-72.0707,23.0
1000,338,C5428,5404,12.6818,-72.0718,24.0
1000,339,C5429,5405,12.6829,-72.0729,25.0
1000,340,C5430,5406,12.684,-72.074,26.0
1000,341,C5431,5407,12.6851,-72.0751,27.0
1000,342,C5432,5408,12.6862,-72.0762,28.0
1000,343,C5433,5409,12.6873,-72.0773,29.0
1000,344,C5434,5410,12.6884,-72.0784,30.0
1000,345,C5435,5411,12.6895,-72.0795,8.0
1000,346,C5436,5412,12.6906,-72.0806,9.0
1000,347,C5437,5413,12.6917,-72.0817,10.0
1000,348,C5438,5414,12.6928,-72.0828,11.0
1000,349,C5439,5415,12.6939,-72.0839,12.0
1000,350,C5440,5416,12.695,-72.085,13.0
1000,351,C5441,5417,12.6961,-72.0861,14.0
